Hotel ID,Reviewer Name,Score,Hotel_id,Reviewer_id
2_23,Kin_1,10.0,67.0,999.0
2_23,LINH_1,10.0,67.0,1823.0
2_23,LUONG_1,9.6,67.0,1006.0
2_23,Le_1,10.0,67.0,13.0
2_23,Lee_1,10.0,67.0,71.0
2_23,Lily_1,10.0,67.0,1300.0
2_23,Lydia_1,10.0,67.0,834.0
2_23,MINH_1,10.0,67.0,343.0
2_23,MYUNGSUK_1,9.6,67.0,6167.0
2_23,Melanie_1,9.2,67.0,1018.0
2_23,Min_1,8.8,67.0,436.0
2_23,Minh_1,9.2,67.0,2.0
2_23,NAHYUN_1,8.4,67.0,2993.0
2_23,Ngan_1,9.2,67.0,199.0
2_23,Nguyen_1,8.8,67.0,1.0
2_23,Nguyen_2,8.4,67.0,10.0
2_23,Nguyên_1,10.0,67.0,115.0
2_23,Nguyễn_1,10.0,67.0,0.0
2_23,Nguyễn_2,10.0,67.0,5.0
2_23,Nguyễn_3,7.6,67.0,29.0
2_23,Onkei_1,8.0,67.0,6661.0
2_23,Pham_1,9.2,67.0,38.0
2_23,Phuong_1,10.0,67.0,18.0
2_23,Quân_1,9.6,67.0,446.0
2_23,Roy_1,9.6,67.0,3143.0
2_23,Ruben_1,10.0,67.0,6925.0
2_23,S.-J._1,10.0,67.0,6943.0
2_23,SANGMOK_1,10.0,67.0,6957.0
2_23,SEON_1,10.0,67.0,6991.0
2_23,SUN_1,9.2,67.0,722.0
2_23,SUNG_1,6.8,67.0,496.0
2_23,SUNG_2,10.0,67.0,7091.0
2_23,SUNGJIN_1,7.6,67.0,7078.0
2_23,SUNGUK_1,8.8,67.0,7084.0
2_23,Sena_1,10.0,67.0,3207.0
2_23,Seung-Gi_1,8.0,67.0,7186.0
2_23,Sharon_1,10.0,67.0,553.0
2_23,Sharon_2,10.0,67.0,7220.0
2_23,Sheryl_1,10.0,67.0,1384.0
2_23,Stern_1,7.6,67.0,3254.0
2_23,Steven_1,10.0,67.0,215.0
2_23,Su_1,10.0,67.0,730.0
2_23,Sung_1,10.0,67.0,407.0
2_23,Szilvia_1,10.0,67.0,7380.0
2_23,TAEJI_1,10.0,67.0,7390.0
2_23,THANH_1,9.6,67.0,116.0
2_23,THI_1,9.2,67.0,48.0
2_23,THI_2,9.6,67.0,381.0
2_23,THIEN_1,9.6,67.0,1398.0
2_23,TIEN_1,10.0,67.0,503.0
2_23,TRAN_1,10.0,67.0,117.0
2_23,TRUNG_1,7.6,67.0,732.0
2_23,Taesuk_1,10.0,67.0,7492.0
2_23,Thanh-Ho_1,10.0,67.0,7532.0
2_23,Thi_1,8.8,67.0,3.0
2_23,Thi_2,10.0,67.0,15.0
2_23,Thi_3,9.6,67.0,49.0
2_23,Thi_4,9.6,67.0,133.0
2_23,Thi_5,8.0,67.0,217.0
2_23,Thi_6,10.0,67.0,409.0
2_23,Thi_7,10.0,67.0,557.0
2_23,Thu_1,9.6,67.0,24.0
2_23,Thuan_1,7.6,67.0,352.0
2_23,Thuy_1,10.0,67.0,42.0
2_23,Thuỷ_1,10.0,67.0,233.0
2_23,Ting_1,10.0,67.0,631.0
2_23,Tomohiro_1,8.4,67.0,7641.0
2_23,Tra-My_1,10.0,67.0,7654.0
2_23,Tran_1,9.6,67.0,23.0
2_23,Trieu_1,10.0,67.0,878.0
2_23,Tu_1,10.0,67.0,205.0
2_23,Tu_2,10.0,67.0,879.0
2_23,Tuan_1,10.0,67.0,22.0
2_23,Van_1,9.6,67.0,30.0
2_23,Vu_1,10.0,67.0,44.0
2_23,Vu_2,10.0,67.0,327.0
2_23,Vuong_1,10.0,67.0,383.0
2_23,Xuan_1,9.6,67.0,111.0
2_23,YERIN_1,10.0,67.0,3424.0
2_23,YIXUE_1,10.0,67.0,8006.0
2_23,YONGBEOM_1,10.0,67.0,3428.0
2_23,YONGHO_1,10.0,67.0,1446.0
2_23,YONGTAE_1,10.0,67.0,8015.0
2_23,YOUNGRIM_1,10.0,67.0,8039.0
2_23,YUKI_1,10.0,67.0,2100.0
2_23,YUNHEE_1,8.8,67.0,8067.0
2_23,Yan_1,10.0,67.0,1450.0
2_23,Yeajun_1,10.0,67.0,8092.0
2_23,Youjin_1,10.0,67.0,2114.0
2_23,Yuk_1,8.8,67.0,1088.0
2_23,Yến_1,8.0,67.0,118.0
2_23,Ziyad_1,9.6,67.0,8254.0
2_23,boyoung_1,9.2,67.0,2136.0
2_23,chuyen_1,10.0,67.0,8369.0
2_23,eunju_1,8.8,67.0,897.0
2_23,gahyeon_1,10.0,67.0,8458.0
2_23,hyungku_1,8.4,67.0,8605.0
2_23,hyunjin_1,6.4,67.0,647.0
2_23,jeonghyun_1,10.0,67.0,8675.0
2_23,jihye_1,10.0,67.0,2197.0
2_23,kah_1,10.0,67.0,8752.0
2_23,kiet_1,10.0,67.0,8781.0
2_23,lawrence_1,9.6,67.0,8840.0
2_23,minji_1,9.6,67.0,1113.0
2_23,minji_2,9.6,67.0,8933.0
2_23,mỹ_1,10.0,67.0,3661.0
2_23,park_1,10.0,67.0,650.0
2_23,sangeun_1,9.6,67.0,9071.0
2_23,shweta_1,10.0,67.0,9142.0
2_23,sooyeon_1,10.0,67.0,9161.0
2_23,sunkyung_1,10.0,67.0,9204.0
2_23,tran_1,10.0,67.0,244.0
2_23,vu_1,10.0,67.0,173.0
2_23,yujin_1,10.0,67.0,1135.0
2_23,규성_1,10.0,67.0,9529.0
2_23,민석_1,10.0,67.0,9590.0
2_23,수정_1,9.6,67.0,916.0
2_23,지호_1,9.6,67.0,3840.0
2_24,Alan_1,8.8,277.0,922.0
2_24,Bình_1,10.0,277.0,237.0
2_24,Hoansn_1,10.0,277.0,5182.0
2_24,Huynh_1,9.2,277.0,75.0
2_24,Huỳnh_1,10.0,277.0,97.0
2_24,Mai_1,10.0,277.0,21.0
2_24,Nguyễn_1,8.8,277.0,0.0
2_24,Phuong_1,7.2,277.0,18.0
2_24,Qui_1,10.0,277.0,855.0
2_24,Rimma_1,10.0,277.0,6899.0
2_25,Anh_1,9.2,178.0,6.0
2_25,Bùi_1,10.0,178.0,137.0
2_25,Cheonho_1,8.8,178.0,2491.0
2_25,Chi_1,9.6,178.0,108.0
2_25,Chi_2,9.6,178.0,661.0
2_25,Duc_1,10.0,178.0,37.0
2_25,Eunsu_1,8.4,178.0,4774.0
2_25,GIA_1,7.2,178.0,1199.0
2_25,HUYNH_1,8.8,178.0,1215.0
2_25,Helen_1,10.0,178.0,674.0
2_25,Hà_1,10.0,178.0,51.0
2_25,JAEKYUNG_1,7.6,178.0,2746.0
2_25,JAERAN_1,7.2,178.0,5393.0
2_25,JEAHO_1,10.0,178.0,1724.0
2_25,JIHYE_1,10.0,178.0,811.0
2_25,Jessa_1,10.0,178.0,5595.0
2_25,Ksenia_1,8.4,178.0,829.0
2_25,Lena_1,10.0,178.0,2898.0
2_25,Maricar_1,10.0,178.0,2955.0
2_25,Mohd_1,10.0,178.0,1877.0
2_25,NHUNG_1,10.0,178.0,3000.0
2_25,Nguyễn_1,6.4,178.0,0.0
2_25,Pascal_1,9.2,178.0,1032.0
2_25,Pauline_1,10.0,178.0,1353.0
2_25,Quốc_1,10.0,178.0,203.0
2_25,Rodel_1,10.0,178.0,6908.0
2_25,SOHEE_1,8.8,178.0,721.0
2_25,Sarah_1,10.0,178.0,499.0
2_25,TAEJIN_1,8.4,178.0,7389.0
2_25,Thuỷ_1,10.0,178.0,233.0
2_25,Thành_1,10.0,178.0,106.0
2_25,Thùy_1,10.0,178.0,288.0
2_25,Thắm_1,8.0,178.0,1407.0
2_25,Tran_1,10.0,178.0,23.0
2_25,Tran_2,10.0,178.0,128.0
2_25,VAN_1,10.0,178.0,243.0
2_25,Yang_1,10.0,178.0,2103.0
2_25,Yoji_1,6.4,178.0,8147.0
2_25,boram_1,6.8,178.0,1460.0
2_25,chitai_1,9.2,178.0,8355.0
2_25,chon_1,10.0,178.0,8362.0
2_25,helen_1,9.2,178.0,8529.0
2_25,kanika_1,10.0,178.0,8757.0
2_25,kyoungran_1,9.6,178.0,8821.0
2_25,luan_1,9.2,178.0,1486.0
2_25,luan_2,8.8,178.0,8872.0
2_25,oh_1,8.4,178.0,1119.0
2_25,xiaoqiang_1,9.6,178.0,9337.0
2_25,yujin_1,8.8,178.0,1135.0
2_25,은정_1,10.0,178.0,9711.0
2_25,준호_1,8.0,178.0,3837.0
2_25,채원_1,9.2,178.0,2364.0
2_25,하늘_1,8.4,178.0,9809.0
2_26,Alan_1,9.6,57.0,922.0
2_26,Andrew_1,8.8,57.0,144.0
2_26,Anh_1,10.0,57.0,6.0
2_26,Anh_2,10.0,57.0,55.0
2_26,Bao_1,8.0,57.0,130.0
2_26,Bui_1,10.0,57.0,120.0
2_26,Cap_1,10.0,57.0,4307.0
2_26,Cap_2,10.0,57.0,4308.0
2_26,Cong_1,8.8,57.0,422.0
2_26,Cong_2,7.6,57.0,4453.0
2_26,DOAN_1,8.0,57.0,945.0
2_26,Dang_1,9.2,57.0,72.0
2_26,Dang_2,7.2,57.0,1182.0
2_26,Desiree_1,9.2,57.0,4594.0
2_26,Dien_1,10.0,57.0,1186.0
2_26,Dieu_1,7.6,57.0,246.0
2_26,Do_1,10.0,57.0,113.0
2_26,Duc_1,8.4,57.0,37.0
2_26,Duy_1,8.8,57.0,25.0
2_26,ELLIOTT_1,10.0,57.0,4675.0
2_26,Giang_1,9.6,57.0,57.0
2_26,HOANG_1,8.4,57.0,394.0
2_26,HUU_1,10.0,57.0,795.0
2_26,HUYNH_1,8.4,57.0,1215.0
2_26,Ha_1,8.8,57.0,54.0
2_26,Ha_2,8.8,57.0,297.0
2_26,Hai_1,10.0,57.0,58.0
2_26,Helena_1,9.6,57.0,5143.0
2_26,Hoang_1,8.4,57.0,17.0
2_26,Hoang_2,10.0,57.0,163.0
2_26,Hong_1,10.0,57.0,46.0
2_26,Hoàng_1,10.0,57.0,20.0
2_26,Hung_1,8.0,57.0,50.0
2_26,Huong_1,10.0,57.0,70.0
2_26,Huy_1,10.0,57.0,16.0
2_26,Huy_2,7.6,57.0,114.0
2_26,Huynh_1,8.4,57.0,75.0
2_26,Huynh_2,6.4,57.0,299.0
2_26,Huỳnh_1,10.0,57.0,97.0
2_26,Hà_1,8.4,57.0,51.0
2_26,Hồ_1,10.0,57.0,194.0
2_26,JAMES_1,9.2,57.0,2751.0
2_26,JAYDEN_1,8.0,57.0,1723.0
2_26,JEON_1,8.4,57.0,1245.0
2_26,Jidapa_1,9.6,57.0,5613.0
2_26,Joel_1,10.0,57.0,820.0
2_26,Juhee_1,10.0,57.0,2819.0
2_26,KHANG_1,10.0,57.0,5738.0
2_26,Khang_1,10.0,57.0,195.0
2_26,Kim_1,10.0,57.0,7.0
2_26,Kimmy_1,10.0,57.0,5878.0
2_26,Kimmy_2,10.0,57.0,5879.0
2_26,LIEN_1,9.2,57.0,481.0
2_26,LINHCHI_1,6.4,57.0,1289.0
2_26,Lan_1,9.2,57.0,62.0
2_26,Le_1,8.0,57.0,13.0
2_26,Le_2,8.0,57.0,177.0
2_26,Liem_1,10.0,57.0,700.0
2_26,Lien_1,6.8,57.0,266.0
2_26,Linhh_1,8.8,57.0,2911.0
2_26,Loc_1,10.0,57.0,211.0
2_26,Long_1,9.6,57.0,52.0
2_26,Ly_1,8.8,57.0,157.0
2_26,Ly_2,8.8,57.0,1010.0
2_26,Lê_1,10.0,57.0,14.0
2_26,MINH_1,8.0,57.0,343.0
2_26,Mai_1,9.6,57.0,21.0
2_26,Man_1,10.0,57.0,434.0
2_26,Minh_1,9.2,57.0,2.0
2_26,My_1,9.6,57.0,63.0
2_26,Mạnh_1,7.2,57.0,252.0
2_26,Mạnh_2,10.0,57.0,1878.0
2_26,NGOC_1,8.0,57.0,189.0
2_26,NGUYEN_1,9.2,57.0,26.0
2_26,NGUYÊN_1,6.4,57.0,1884.0
2_26,NGUYỄN_1,10.0,57.0,102.0
2_26,NGUYỄN_2,10.0,57.0,710.0
2_26,NGỌC_1,10.0,57.0,377.0
2_26,Nga_1,9.6,57.0,91.0
2_26,Nga_2,6.8,57.0,614.0
2_26,Ngoc_1,6.4,57.0,8.0
2_26,Ngoc_2,8.8,57.0,103.0
2_26,Nguyen_1,6.4,57.0,1.0
2_26,Nguyen_2,10.0,57.0,10.0
2_26,Nguyen_3,10.0,57.0,31.0
2_26,Nguyen_4,10.0,57.0,69.0
2_26,Nguyen_5,7.6,57.0,147.0
2_26,Nguyen_6,10.0,57.0,229.0
2_26,Nguyen_7,10.0,57.0,305.0
2_26,Nguyen_8,8.8,57.0,400.0
2_26,Nguyen_9,10.0,57.0,401.0
2_26,Nguyen_10,8.4,57.0,489.0
2_26,Nguyen_11,9.2,57.0,712.0
2_26,Nguyễn_1,10.0,57.0,0.0
2_26,Nguyễn_2,10.0,57.0,5.0
2_26,Nguyễn_3,10.0,57.0,29.0
2_26,Nguyễn_4,10.0,57.0,53.0
2_26,Nguyễn_5,10.0,57.0,86.0
2_26,Nguyễn_6,6.8,57.0,126.0
2_26,Nguyễn_7,10.0,57.0,200.0
2_26,Nguyễn_8,10.0,57.0,269.0
2_26,Ngân_1,9.6,57.0,158.0
2_26,Nhat_1,8.0,57.0,281.0
2_26,Nhi_1,10.0,57.0,122.0
2_26,Nhi_2,8.0,57.0,714.0
2_26,Nhung_1,9.6,57.0,168.0
2_26,Oanh_1,8.0,57.0,148.0
2_26,PHAM_1,9.6,57.0,213.0
2_26,PHUC_1,10.0,57.0,3054.0
2_26,PHUONG_1,8.4,57.0,404.0
2_26,Pham_1,8.0,57.0,38.0
2_26,Phan_1,10.0,57.0,33.0
2_26,Phong_1,10.0,57.0,140.0
2_26,Phuong_1,8.4,57.0,18.0
2_26,Phú_1,10.0,57.0,619.0
2_26,Phạm_1,10.0,57.0,43.0
2_26,Quang_1,9.6,57.0,27.0
2_26,Quang_2,10.0,57.0,230.0
2_26,Quoc_1,10.0,57.0,87.0
2_26,Quoc_2,8.4,57.0,492.0
2_26,Quoc_3,6.8,57.0,3112.0
2_26,Quách_1,10.0,57.0,1935.0
2_26,Quốc_1,8.0,57.0,203.0
2_26,Ratthanan_1,10.0,57.0,6880.0
2_26,SI_1,10.0,57.0,1962.0
2_26,Sophea_1,9.6,57.0,7293.0
2_26,THANH_1,8.0,57.0,116.0
2_26,THANH_2,10.0,57.0,501.0
2_26,THANH_3,9.6,57.0,3275.0
2_26,THI_1,8.0,57.0,48.0
2_26,THI_2,8.0,57.0,381.0
2_26,THI_3,8.4,57.0,625.0
2_26,THI_4,8.0,57.0,7415.0
2_26,THI_5,8.0,57.0,7416.0
2_26,TRUNG_1,9.2,57.0,732.0
2_26,TRẦN_1,10.0,57.0,350.0
2_26,Terry_1,10.0,57.0,3310.0
2_26,Thai_1,8.4,57.0,127.0
2_26,Thanh_1,10.0,57.0,4.0
2_26,Thanh_2,9.6,57.0,34.0
2_26,Thanh_3,7.2,57.0,92.0
2_26,Thanh_4,10.0,57.0,141.0
2_26,Thanh_5,8.8,57.0,307.0
2_26,Thao_1,10.0,57.0,39.0
2_26,The_1,10.0,57.0,408.0
2_26,Thi_1,10.0,57.0,3.0
2_26,Thi_2,8.0,57.0,15.0
2_26,Thi_3,10.0,57.0,49.0
2_26,Thi_4,8.4,57.0,133.0
2_26,Thi_5,9.2,57.0,217.0
2_26,Thi_6,8.4,57.0,409.0
2_26,Thi_7,9.2,57.0,557.0
2_26,Thien_1,8.8,57.0,308.0
2_26,Thoa_1,8.4,57.0,410.0
2_26,Thu_1,8.4,57.0,24.0
2_26,Thu_2,10.0,57.0,179.0
2_26,Thu_3,8.0,57.0,411.0
2_26,Thu_4,8.4,57.0,1063.0
2_26,Thu_5,9.6,57.0,7574.0
2_26,Thu_6,10.0,57.0,7575.0
2_26,Thuy_1,7.6,57.0,42.0
2_26,Thuỳ_1,10.0,57.0,508.0
2_26,Thuỳ_2,8.4,57.0,7582.0
2_26,Thuỷ_1,8.8,57.0,233.0
2_26,Tiên_1,10.0,57.0,309.0
2_26,Tony_1,10.0,57.0,632.0
2_26,Trang_1,8.0,57.0,19.0
2_26,Trong_1,8.0,57.0,272.0
2_26,Truc_1,8.8,57.0,234.0
2_26,Trung_1,9.6,57.0,36.0
2_26,Truong_1,8.0,57.0,81.0
2_26,Tu_1,8.4,57.0,205.0
2_26,Tu_2,9.6,57.0,879.0
2_26,Tuan_1,8.8,57.0,22.0
2_26,Tuan_2,9.2,57.0,151.0
2_26,Tuan_3,9.6,57.0,512.0
2_26,Tuyen_1,10.0,57.0,274.0
2_26,Tuấn_1,10.0,57.0,82.0
2_26,VAN_1,9.2,57.0,243.0
2_26,Van_1,8.4,57.0,30.0
2_26,Viet_1,10.0,57.0,67.0
2_26,Vinh_1,10.0,57.0,68.0
2_26,Vo_1,8.4,57.0,172.0
2_26,Vu_1,6.4,57.0,44.0
2_26,Vu_2,9.6,57.0,327.0
2_26,Vy_1,10.0,57.0,93.0
2_26,VŨ_1,9.2,57.0,1437.0
2_26,Vũ_1,10.0,57.0,77.0
2_26,Wei_1,10.0,57.0,1440.0
2_26,Xuan_1,8.4,57.0,111.0
2_26,Xuan_2,9.2,57.0,890.0
2_26,Yen_1,10.0,57.0,78.0
2_26,chin_1,7.6,57.0,2144.0
2_26,hieu_1,7.6,57.0,459.0
2_26,huudanh_1,10.0,57.0,8567.0
2_26,lan_1,9.6,57.0,571.0
2_26,minsoo_1,9.2,57.0,1488.0
2_26,ngoc_1,9.2,57.0,462.0
2_26,nguyen_1,9.2,57.0,64.0
2_26,phuong_1,6.8,57.0,517.0
2_26,quy_1,10.0,57.0,3683.0
2_26,thị_1,9.2,57.0,3729.0
2_26,tran_1,6.4,57.0,244.0
2_26,trang_1,10.0,57.0,359.0
2_26,vinh_1,8.8,57.0,1509.0
2_26,vo_1,8.8,57.0,1131.0
2_26,Điệp_1,10.0,57.0,2313.0
2_26,Đào_1,10.0,57.0,208.0
2_26,Đỗ_1,10.0,57.0,100.0
2_28,Bruno_1,10.0,223.0,4181.0
2_28,David_1,8.4,223.0,56.0
2_28,David_2,7.2,223.0,526.0
2_28,Dương_1,9.2,223.0,60.0
2_28,Huỳnh_1,10.0,223.0,97.0
2_28,Hải_1,9.2,223.0,98.0
2_28,Hứa_1,10.0,223.0,1237.0
2_28,JAEDUG_1,10.0,223.0,5381.0
2_28,James_1,8.0,223.0,226.0
2_28,James_2,9.2,223.0,1255.0
2_28,Lê_1,6.4,223.0,14.0
2_28,Marcus_1,8.0,223.0,1319.0
2_28,Nguyễn_1,6.8,223.0,0.0
2_28,Sang_1,6.8,223.0,105.0
2_28,Sinh_1,10.0,223.0,726.0
2_28,Thành_1,7.6,223.0,106.0
2_28,Thảo_1,6.4,223.0,35.0
2_28,Tieu_1,10.0,223.0,7610.0
2_28,Trang_1,10.0,223.0,19.0
2_28,Trần_1,9.2,223.0,11.0
2_28,WEIXIAN_1,9.6,223.0,7872.0
2_28,dahye_1,8.4,223.0,1092.0
2_28,huynh_1,10.0,223.0,1099.0
2_28,jackie_1,10.0,223.0,8647.0
2_28,Đỗ_1,8.4,223.0,100.0
2_29,AN_1,8.0,65.0,760.0
2_29,AQ_1,10.0,65.0,3886.0
2_29,Alexander_1,9.6,65.0,421.0
2_29,Alexandr_1,10.0,65.0,2398.0
2_29,Amanda_1,9.2,65.0,925.0
2_29,BYEOLYI_1,8.8,65.0,4103.0
2_29,Bach_1,10.0,65.0,580.0
2_29,Bomi_1,9.2,65.0,1158.0
2_29,CHANG_1,8.8,65.0,657.0
2_29,CHOI_1,8.8,65.0,262.0
2_29,CHOROK_1,8.4,65.0,4261.0
2_29,CHOYEON_1,8.0,65.0,4262.0
2_29,Catherine_1,7.6,65.0,939.0
2_29,Changyoung_1,8.0,65.0,4351.0
2_29,Cheung_1,10.0,65.0,1167.0
2_29,Chia-tung_1,8.0,65.0,4385.0
2_29,Chirag_1,9.2,65.0,4401.0
2_29,Chutima_1,8.8,65.0,4423.0
2_29,Cynthia_1,8.8,65.0,2527.0
2_29,DO_1,8.8,65.0,469.0
2_29,Da_1,8.4,65.0,1178.0
2_29,DaeLim_1,9.2,65.0,4538.0
2_29,David_1,8.4,65.0,56.0
2_29,EunJin_1,9.6,65.0,4756.0
2_29,Eunchong_1,8.8,65.0,4761.0
2_29,Eunho_1,8.4,65.0,4765.0
2_29,GARAM_1,9.2,65.0,4835.0
2_29,Gihea_1,8.8,65.0,4902.0
2_29,Glen_1,8.8,65.0,4916.0
2_29,HAKJIN_1,10.0,65.0,4952.0
2_29,HAYOUNG_1,9.2,65.0,793.0
2_29,HEECHAN_1,6.4,65.0,4971.0
2_29,HONGUN_1,9.6,65.0,5011.0
2_29,HWANG_1,10.0,65.0,590.0
2_29,HYUJOUNG_1,9.6,65.0,5070.0
2_29,Haejin_1,9.2,65.0,5097.0
2_29,Hai_1,9.6,65.0,58.0
2_29,Heebin_1,8.0,65.0,5138.0
2_29,Heejae_1,9.6,65.0,5140.0
2_29,Hieu_1,7.6,65.0,193.0
2_29,Hoi_1,8.0,65.0,426.0
2_29,Hoi_2,8.0,65.0,2697.0
2_29,HuiYin_1,9.6,65.0,5222.0
2_29,Hung_1,10.0,65.0,50.0
2_29,Huong_1,8.0,65.0,70.0
2_29,Hwanji_1,9.6,65.0,5234.0
2_29,Hyun_1,9.2,65.0,370.0
2_29,HyunJung_1,9.6,65.0,5271.0
2_29,Hyunmin_1,9.2,65.0,2714.0
2_29,JAEHO_1,9.2,65.0,809.0
2_29,JEONGHYEON_1,9.6,65.0,1727.0
2_29,JI_1,9.2,65.0,188.0
2_29,JI_2,8.0,65.0,2766.0
2_29,JIHYUN_1,9.6,65.0,1732.0
2_29,JINSUK_1,8.8,65.0,5462.0
2_29,JONGSAM_1,9.2,65.0,5476.0
2_29,JUNGHOON_1,6.4,65.0,2770.0
2_29,JUNGMIN_1,7.6,65.0,2771.0
2_29,Jae_1,9.2,65.0,813.0
2_29,Janyarak_1,9.2,65.0,5554.0
2_29,Jenny_1,9.2,65.0,337.0
2_29,Jeremy_1,9.2,65.0,1257.0
2_29,Ji_1,9.2,65.0,301.0
2_29,JiHwan_1,7.6,65.0,5608.0
2_29,JinQuan_1,10.0,65.0,5623.0
2_29,JinQuan_2,10.0,65.0,5624.0
2_29,Jiyun_1,8.4,65.0,2806.0
2_29,Jon_1,9.2,65.0,991.0
2_29,Juyong_1,9.6,65.0,5707.0
2_29,KIM_1,9.6,65.0,41.0
2_29,KIM_2,9.6,65.0,319.0
2_29,KIM_3,10.0,65.0,1273.0
2_29,KWANGPYO_1,8.8,65.0,5770.0
2_29,KWON_1,8.8,65.0,1793.0
2_29,Kamil_1,8.4,65.0,5801.0
2_29,Karen_1,7.2,65.0,606.0
2_29,Kim_1,6.8,65.0,7.0
2_29,Kimberley_1,6.8,65.0,5877.0
2_29,Kyunghwa_1,9.6,65.0,5947.0
2_29,LONGZHEN_1,8.8,65.0,5975.0
2_29,Le_1,10.0,65.0,13.0
2_29,Le_2,9.6,65.0,177.0
2_29,Lee_1,10.0,65.0,71.0
2_29,Lee_2,8.0,65.0,538.0
2_29,Lee_3,8.8,65.0,1828.0
2_29,Liem_1,9.6,65.0,700.0
2_29,Lien_1,9.2,65.0,266.0
2_29,Linh_1,8.8,65.0,9.0
2_29,LÊ_1,8.4,65.0,302.0
2_29,Lư_1,9.6,65.0,1842.0
2_29,MINGI_1,9.6,65.0,6125.0
2_29,MINGYOUNG_1,8.4,65.0,6128.0
2_29,MINSUK_1,9.2,65.0,6141.0
2_29,MIRAE_1,7.6,65.0,6142.0
2_29,Ma_1,9.6,65.0,1314.0
2_29,Ma_2,9.6,65.0,6172.0
2_29,Mai_1,10.0,65.0,21.0
2_29,Mart_1,10.0,65.0,6243.0
2_29,MinSub_1,9.2,65.0,2971.0
2_29,Minji_1,9.6,65.0,841.0
2_29,Minsoo_1,9.2,65.0,1873.0
2_29,Mull_1,10.0,65.0,6395.0
2_29,My_1,7.2,65.0,63.0
2_29,Ngoc_1,7.6,65.0,8.0
2_29,Nguyễn_1,8.8,65.0,0.0
2_29,Ngọc_1,10.0,65.0,28.0
2_29,Nhon_1,8.8,65.0,1896.0
2_29,PHUNG_1,7.6,65.0,716.0
2_29,PO-CHUN_1,8.8,65.0,6701.0
2_29,Patricia_1,10.0,65.0,440.0
2_29,Pham_1,10.0,65.0,38.0
2_29,Pham_2,10.0,65.0,254.0
2_29,Pham_3,10.0,65.0,405.0
2_29,Phan_1,8.8,65.0,33.0
2_29,Phuc_1,10.0,65.0,202.0
2_29,Phùng_1,9.2,65.0,618.0
2_29,Pierre_1,9.2,65.0,1925.0
2_29,Quang_1,9.6,65.0,27.0
2_29,RIRA_1,9.6,65.0,6845.0
2_29,SEULGI_1,9.6,65.0,720.0
2_29,SEUNG_1,9.2,65.0,859.0
2_29,SEWON_1,10.0,65.0,7006.0
2_29,SOLJI_1,9.2,65.0,7038.0
2_29,SUJIN_1,9.6,65.0,552.0
2_29,SUMIN_1,9.2,65.0,3185.0
2_29,SUNGHWAN_1,9.2,65.0,7075.0
2_29,SUNMYOUNG_1,9.2,65.0,7095.0
2_29,Serene_1,10.0,65.0,7181.0
2_29,Shang-Yi_1,6.8,65.0,7215.0
2_29,Stephanie_1,8.8,65.0,1388.0
2_29,Steven_1,8.4,65.0,215.0
2_29,Sun-Hang_1,10.0,65.0,7340.0
2_29,SunMin_1,10.0,65.0,7341.0
2_29,Sungwoo_1,8.8,65.0,3263.0
2_29,Swarup_1,10.0,65.0,7371.0
2_29,TAE_1,9.2,65.0,624.0
2_29,Taehoon_1,8.8,65.0,3295.0
2_29,Thanh_1,6.8,65.0,4.0
2_29,Thi_1,10.0,65.0,3.0
2_29,Thuy_1,9.6,65.0,42.0
2_29,Tuân_1,10.0,65.0,1421.0
2_29,WENG_1,8.0,65.0,7873.0
2_29,WON_1,7.2,65.0,1076.0
2_29,WOOMAN_1,9.6,65.0,7887.0
2_29,Woojin_1,9.6,65.0,1442.0
2_29,Xin_1,10.0,65.0,7958.0
2_29,YOUNGJUN_1,9.2,65.0,3439.0
2_29,YUJIN_1,9.6,65.0,1080.0
2_29,Yein_1,9.2,65.0,3456.0
2_29,Yeon_1,10.0,65.0,2105.0
2_29,Yong_1,9.2,65.0,356.0
2_29,Yu_1,9.6,65.0,644.0
2_29,Yunhee_1,9.2,65.0,3475.0
2_29,Zhang_1,9.6,65.0,8240.0
2_29,ban_1,10.0,65.0,3503.0
2_29,boram_1,9.2,65.0,1460.0
2_29,chun_1,9.6,65.0,2147.0
2_29,do_1,9.6,65.0,2154.0
2_29,euna_1,8.0,65.0,2162.0
2_29,eunju_1,6.8,65.0,897.0
2_29,hyeji_1,9.6,65.0,8578.0
2_29,hyoeun_1,10.0,65.0,8596.0
2_29,hyunjae_1,9.6,65.0,8609.0
2_29,jeeyoon_1,6.8,65.0,8668.0
2_29,jeonghyeon_1,8.4,65.0,3602.0
2_29,jihwan_1,8.8,65.0,8686.0
2_29,jihye_1,9.2,65.0,2197.0
2_29,jihye_2,9.2,65.0,8687.0
2_29,jiwon_1,8.4,65.0,3610.0
2_29,jongha_1,9.6,65.0,8714.0
2_29,joochoel_1,6.8,65.0,8720.0
2_29,kahyee_1,8.4,65.0,8753.0
2_29,karen_1,10.0,65.0,1480.0
2_29,kyung_1,9.2,65.0,3633.0
2_29,le_1,10.0,65.0,291.0
2_29,lee_1,8.4,65.0,328.0
2_29,li_1,8.8,65.0,1484.0
2_29,li_2,8.4,65.0,8844.0
2_29,minjung_1,9.6,65.0,1114.0
2_29,nayoung_1,9.6,65.0,1489.0
2_29,pei_1,10.0,65.0,9017.0
2_29,seoha_1,8.8,65.0,9097.0
2_29,seul_1,9.2,65.0,3694.0
